state_num,pew_bornagain,commonweight,state,state_name,population_total,year
21,2,0.485971075085159,KY,KENTUCKY,4512310,2022
33,2,0.596697481704428,NH,NEW HAMPSHIRE,1395231,2022
01,1,0.70877092201258,AL,ALABAMA,5074296,2022
48,2,0.55110830091664,TX,TEXAS,30029572,2022
24,2,0.598028453994379,MD,MARYLAND,6164660,2022
40,2,0.562026830819704,OK,OKLAHOMA,4019800,2022
31,1,0.837655048142137,NE,NEBRASKA,1967923,2022
26,1,0.625899712205972,MI,MICHIGAN,10034113,2022
51,1,1.30210214548865,VA,VIRGINIA,8683619,2022
47,1,0.20032360602087,TN,TENNESSEE,7051339,2022
09,2,0.476764735189202,CT,CONNECTICUT,3626205,2022
06,2,0.597908843193046,CA,CALIFORNIA,39029342,2022
04,2,4.11021676396053,AZ,ARIZONA,7359197,2022
48,2,0.972644365570082,TX,TEXAS,30029572,2022
42,2,0.443176266403669,PA,PENNSYLVANIA,12972008,2022
34,2,1.49665410028468,NJ,NEW JERSEY,9261699,2022
45,2,0.75439234912533,SC,SOUTH CAROLINA,5282634,2022
36,1,0.312099582029402,NY,NEW YORK,19677151,2022
24,2,6.50676681611701,MD,MARYLAND,6164660,2022
26,2,0.455695728452754,MI,MICHIGAN,10034113,2022
46,2,0.372845891513566,SD,SOUTH DAKOTA,909824,2022
35,2,0.255724091806868,NM,NEW MEXICO,2113344,2022
45,1,1.10163117755333,SC,SOUTH CAROLINA,5282634,2022
13,1,0.221788449712448,GA,GEORGIA,10912876,2022
12,1,0.836196425489496,FL,FLORIDA,22244823,2022
36,2,0.899322943597695,NY,NEW YORK,19677151,2022
04,1,0.283331838780213,AZ,ARIZONA,7359197,2022
25,2,0.54342549554712,MA,MASSACHUSETTS,6981974,2022
36,1,2.21149702995748,NY,NEW YORK,19677151,2022
06,2,0.563726699600575,CA,CALIFORNIA,39029342,2022
51,2,0.384045086048079,VA,VIRGINIA,8683619,2022
42,2,0.428484184833803,PA,PENNSYLVANIA,12972008,2022
31,2,0.734022225284589,NE,NEBRASKA,1967923,2022
39,1,1.34531419097083,OH,OHIO,11756058,2022
12,1,0.889683818978068,FL,FLORIDA,22244823,2022
48,1,0.712553094555629,TX,TEXAS,30029572,2022
34,2,0.226887814417931,NJ,NEW JERSEY,9261699,2022
09,2,0.333688384363372,CT,CONNECTICUT,3626205,2022
41,2,0.696970826105653,OR,OREGON,4240137,2022
39,2,0.847217124566331,OH,OHIO,11756058,2022
39,1,1.31200747688342,OH,OHIO,11756058,2022
13,1,1.04086176936196,GA,GEORGIA,10912876,2022
26,2,0.651326573223394,MI,MICHIGAN,10034113,2022
55,2,0.933993560054536,WI,WISCONSIN,5892539,2022
37,1,0.856732863210892,NC,NORTH CAROLINA,10698973,2022
36,2,0.573122563353898,NY,NEW YORK,19677151,2022
55,2,0.906555374044316,WI,WISCONSIN,5892539,2022
36,1,1.12480169540072,NY,NEW YORK,19677151,2022
21,1,5.07740250606979,KY,KENTUCKY,4512310,2022
48,2,0.932169480222745,TX,TEXAS,30029572,2022
27,2,0.837043846364797,MN,MINNESOTA,5717184,2022
47,1,1.18797948023765,TN,TENNESSEE,7051339,2022
12,2,0.860486012102044,FL,FLORIDA,22244823,2022
35,1,0.718575768120369,NM,NEW MEXICO,2113344,2022
21,1,0.427761220710253,KY,KENTUCKY,4512310,2022
13,1,0.762634670405836,GA,GEORGIA,10912876,2022
37,1,1.0164485017639,NC,NORTH CAROLINA,10698973,2022
06,1,1.14768565916971,CA,CALIFORNIA,39029342,2022
06,1,0.26459947622749,CA,CALIFORNIA,39029342,2022
17,1,0.536651919993084,IL,ILLINOIS,12582032,2022
36,2,0.585965962956765,NY,NEW YORK,19677151,2022
18,2,0.34676369175909,IN,INDIANA,6833037,2022
48,1,1.13808917485082,TX,TEXAS,30029572,2022
12,1,7.02749185205661,FL,FLORIDA,22244823,2022
26,2,0.511763730011492,MI,MICHIGAN,10034113,2022
13,1,1.12316912330094,GA,GEORGIA,10912876,2022
48,2,1.03327569527665,TX,TEXAS,30029572,2022
51,1,1.84117672630916,VA,VIRGINIA,8683619,2022
24,2,4.70062834447671,MD,MARYLAND,6164660,2022
39,2,0.705128865916136,OH,OHIO,11756058,2022
29,2,0.202007612567691,MO,MISSOURI,6177957,2022
36,2,0.498111979587266,NY,NEW YORK,19677151,2022
48,2,0.55110830091664,TX,TEXAS,30029572,2022
36,2,0.615657818902506,NY,NEW YORK,19677151,2022
12,1,2.59386973910101,FL,FLORIDA,22244823,2022
36,2,0.509565359034746,NY,NEW YORK,19677151,2022
42,1,0.0822653188137389,PA,PENNSYLVANIA,12972008,2022
48,2,0.45631870372205,TX,TEXAS,30029572,2022
13,2,0.842918642146119,GA,GEORGIA,10912876,2022
21,1,0.0967981220265677,KY,KENTUCKY,4512310,2022
47,2,0.456576154146306,TN,TENNESSEE,7051339,2022
48,2,0.231144261518765,TX,TEXAS,30029572,2022
04,1,0.90820808264854,AZ,ARIZONA,7359197,2022
42,2,0.589196155120176,PA,PENNSYLVANIA,12972008,2022
18,2,0.749461992155071,IN,INDIANA,6833037,2022
13,2,0.922116813664291,GA,GEORGIA,10912876,2022
04,1,0.492473672448182,AZ,ARIZONA,7359197,2022
40,1,0.812847307392395,OK,OKLAHOMA,4019800,2022
47,2,0.898976659694826,TN,TENNESSEE,7051339,2022
51,2,0.611506157328123,VA,VIRGINIA,8683619,2022
48,1,0.215367620014737,TX,TEXAS,30029572,2022
51,1,1.17551061954268,VA,VIRGINIA,8683619,2022
12,2,0.132033876274686,FL,FLORIDA,22244823,2022
12,2,1.87724703357964,FL,FLORIDA,22244823,2022
09,2,0.885692907693716,CT,CONNECTICUT,3626205,2022
48,2,1.80584762026458,TX,TEXAS,30029572,2022
36,2,0.363500004071307,NY,NEW YORK,19677151,2022
12,2,1.58414503931138,FL,FLORIDA,22244823,2022
12,1,0.891564250901193,FL,FLORIDA,22244823,2022
17,1,1.52737319035773,IL,ILLINOIS,12582032,2022
42,2,0.599600438888987,PA,PENNSYLVANIA,12972008,2022
51,1,0.99418776170089,VA,VIRGINIA,8683619,2022
47,1,2.3507272227995,TN,TENNESSEE,7051339,2022
13,2,0.860249983389748,GA,GEORGIA,10912876,2022
19,2,0.306033063026048,IA,IOWA,3200517,2022
25,2,0.947947816543963,MA,MASSACHUSETTS,6981974,2022
27,1,0.867345125417108,MN,MINNESOTA,5717184,2022
42,2,0.408280724450477,PA,PENNSYLVANIA,12972008,2022
29,2,0.660070971195131,MO,MISSOURI,6177957,2022
36,1,4.58974580668077,NY,NEW YORK,19677151,2022
48,2,3.42749085046007,TX,TEXAS,30029572,2022
48,1,2.5178642059821,TX,TEXAS,30029572,2022
06,2,0.729290009114452,CA,CALIFORNIA,39029342,2022
13,2,0.853357837727831,GA,GEORGIA,10912876,2022
24,2,0.478988166595754,MD,MARYLAND,6164660,2022
42,2,0.249410660722979,PA,PENNSYLVANIA,12972008,2022
18,2,0.749461992155071,IN,INDIANA,6833037,2022
34,1,0.494408651787786,NJ,NEW JERSEY,9261699,2022
01,2,0.51401856944283,AL,ALABAMA,5074296,2022
36,2,0.706866875741398,NY,NEW YORK,19677151,2022
55,1,0.33601960824011,WI,WISCONSIN,5892539,2022
13,2,0.920423399343805,GA,GEORGIA,10912876,2022
48,2,0.80297929975832,TX,TEXAS,30029572,2022
51,2,0.215518778220597,VA,VIRGINIA,8683619,2022
06,2,0.692065552285456,CA,CALIFORNIA,39029342,2022
35,1,0.597864732472297,NM,NEW MEXICO,2113344,2022
31,2,0.681384091463662,NE,NEBRASKA,1967923,2022
15,2,0.84815102220208,HI,HAWAII,1440196,2022
12,1,0.419288032680176,FL,FLORIDA,22244823,2022
12,2,1.05232151724845,FL,FLORIDA,22244823,2022
01,2,0.127611753361473,AL,ALABAMA,5074296,2022
21,1,0.683329501854807,KY,KENTUCKY,4512310,2022
49,2,0.97398339571752,UT,UTAH,3380800,2022
36,2,0.70598719465539,NY,NEW YORK,19677151,2022
13,1,1.29846189001935,GA,GEORGIA,10912876,2022
22,2,0.122014987457309,LA,LOUISIANA,4590241,2022
06,2,3.21415506943043,CA,CALIFORNIA,39029342,2022
37,2,0.231257278081864,NC,NORTH CAROLINA,10698973,2022
53,2,1.07061000512256,WA,WASHINGTON,7785786,2022
36,2,0.77105944489338,NY,NEW YORK,19677151,2022
37,2,0.747194035507889,NC,NORTH CAROLINA,10698973,2022
01,2,1.03546464814732,AL,ALABAMA,5074296,2022
34,2,0.052547894607398,NJ,NEW JERSEY,9261699,2022
48,2,1.02176575592039,TX,TEXAS,30029572,2022
26,1,1.55237181414827,MI,MICHIGAN,10034113,2022
37,2,0.680280977455904,NC,NORTH CAROLINA,10698973,2022
06,1,1.56422339241833,CA,CALIFORNIA,39029342,2022
41,2,3.76676923606531,OR,OREGON,4240137,2022
17,2,0.825302006198542,IL,ILLINOIS,12582032,2022
06,1,0.763287692800442,CA,CALIFORNIA,39029342,2022
22,1,0.295486507798958,LA,LOUISIANA,4590241,2022
42,1,0.0548248661744006,PA,PENNSYLVANIA,12972008,2022
25,2,0.21879266711675,MA,MASSACHUSETTS,6981974,2022
24,1,0.651573672026628,MD,MARYLAND,6164660,2022
20,2,0.726351497877634,KS,KANSAS,2937150,2022
08,2,1.58085277524521,CO,COLORADO,5839926,2022
55,2,0.59925589071095,WI,WISCONSIN,5892539,2022
36,2,0.359843118994339,NY,NEW YORK,19677151,2022
21,2,0.727851163111587,KY,KENTUCKY,4512310,2022
12,2,1.20428014726337,FL,FLORIDA,22244823,2022
12,2,0.722488230956685,FL,FLORIDA,22244823,2022
25,2,0.685882574878954,MA,MASSACHUSETTS,6981974,2022
04,1,0.459632629618047,AZ,ARIZONA,7359197,2022
05,2,0.0776468846153417,AR,ARKANSAS,3045637,2022
13,1,0.552332917447346,GA,GEORGIA,10912876,2022
53,2,0.6641329018176,WA,WASHINGTON,7785786,2022
32,2,0.655323060087254,NV,NEVADA,3177772,2022
17,2,0.0707494126251357,IL,ILLINOIS,12582032,2022
13,2,0.502213456420005,GA,GEORGIA,10912876,2022
54,2,0.0488846915635716,WV,WEST VIRGINIA,1775156,2022
46,1,1.43313878354835,SD,SOUTH DAKOTA,909824,2022
47,1,0.482873336023872,TN,TENNESSEE,7051339,2022
42,2,0.963682760354372,PA,PENNSYLVANIA,12972008,2022
08,2,2.19644892863413,CO,COLORADO,5839926,2022
23,2,0.704200954324661,ME,MAINE,1385340,2022
17,2,0.245771920046239,IL,ILLINOIS,12582032,2022
42,2,0.18603028808618,PA,PENNSYLVANIA,12972008,2022
28,1,0.581561408497426,MS,MISSISSIPPI,2940057,2022
48,1,1.1866006437944,TX,TEXAS,30029572,2022
13,1,1.01633223872918,GA,GEORGIA,10912876,2022
51,2,0.291498369242237,VA,VIRGINIA,8683619,2022
13,2,0.531845391795984,GA,GEORGIA,10912876,2022
26,2,1.15782363918616,MI,MICHIGAN,10034113,2022
53,2,0.924017253357233,WA,WASHINGTON,7785786,2022
39,2,3.48452041438611,OH,OHIO,11756058,2022
42,2,0.463279143831131,PA,PENNSYLVANIA,12972008,2022
31,1,0.602985483260583,NE,NEBRASKA,1967923,2022
06,1,0.671118748286396,CA,CALIFORNIA,39029342,2022
12,2,0.182974450031865,FL,FLORIDA,22244823,2022
06,2,0.752912606253868,CA,CALIFORNIA,39029342,2022
12,2,0.829662020624391,FL,FLORIDA,22244823,2022
37,1,0.813799604733461,NC,NORTH CAROLINA,10698973,2022
48,2,1.01737861755443,TX,TEXAS,30029572,2022
29,2,1.36334256893174,MO,MISSOURI,6177957,2022
24,2,0.721503423296879,MD,MARYLAND,6164660,2022
48,1,0.196526421815287,TX,TEXAS,30029572,2022
36,2,0.825844536550586,NY,NEW YORK,19677151,2022
36,2,0.168859601096378,NY,NEW YORK,19677151,2022
48,1,0.330895618553512,TX,TEXAS,30029572,2022
37,1,1.35041095147596,NC,NORTH CAROLINA,10698973,2022
25,1,0.232711665279333,MA,MASSACHUSETTS,6981974,2022
18,1,0.641337705696929,IN,INDIANA,6833037,2022
41,2,0.552087897947925,OR,OREGON,4240137,2022
17,2,1.44442307483005,IL,ILLINOIS,12582032,2022
04,2,0.21484319546328,AZ,ARIZONA,7359197,2022
36,2,0.899322943597695,NY,NEW YORK,19677151,2022
26,2,1.41433059658563,MI,MICHIGAN,10034113,2022
36,2,0.763595301152304,NY,NEW YORK,19677151,2022
48,2,0.122013853669891,TX,TEXAS,30029572,2022
06,2,0.848809086358372,CA,CALIFORNIA,39029342,2022
39,1,1.50948885983822,OH,OHIO,11756058,2022
51,1,0.234550962906328,VA,VIRGINIA,8683619,2022
06,2,0.563726699600575,CA,CALIFORNIA,39029342,2022
26,2,1.10578189331483,MI,MICHIGAN,10034113,2022
25,2,0.459210040170037,MA,MASSACHUSETTS,6981974,2022
24,2,1.29007345107051,MD,MARYLAND,6164660,2022
13,1,0.899044997092196,GA,GEORGIA,10912876,2022
20,1,1.59884610208903,KS,KANSAS,2937150,2022
06,2,3.24330797948566,CA,CALIFORNIA,39029342,2022
24,2,0.786780872241928,MD,MARYLAND,6164660,2022
36,2,0.826845821107099,NY,NEW YORK,19677151,2022
36,2,0.984120722939906,NY,NEW YORK,19677151,2022
35,2,0.33334235784546,NM,NEW MEXICO,2113344,2022
42,2,0.181263419508182,PA,PENNSYLVANIA,12972008,2022
34,2,0.697948322643192,NJ,NEW JERSEY,9261699,2022
17,2,0.893087259000947,IL,ILLINOIS,12582032,2022
36,2,0.0853133991437022,NY,NEW YORK,19677151,2022
26,2,0.686027255989543,MI,MICHIGAN,10034113,2022
28,1,5.3050731793903,MS,MISSISSIPPI,2940057,2022
36,2,1.4071279854511,NY,NEW YORK,19677151,2022
26,2,1.25991538018761,MI,MICHIGAN,10034113,2022
12,2,0.886062098996003,FL,FLORIDA,22244823,2022
25,2,0.79584202429373,MA,MASSACHUSETTS,6981974,2022
42,2,0.746742471711166,PA,PENNSYLVANIA,12972008,2022
26,2,1.35405679880572,MI,MICHIGAN,10034113,2022
41,2,0.844474891065823,OR,OREGON,4240137,2022
47,1,1.0279655262251,TN,TENNESSEE,7051339,2022
26,2,1.29223546644585,MI,MICHIGAN,10034113,2022
27,2,0.823710448382737,MN,MINNESOTA,5717184,2022
06,2,0.690465347640433,CA,CALIFORNIA,39029342,2022
05,2,0.0589536109716336,AR,ARKANSAS,3045637,2022
53,2,0.889087377677069,WA,WASHINGTON,7785786,2022
12,2,0.392534402012918,FL,FLORIDA,22244823,2022
53,2,1.52685558613583,WA,WASHINGTON,7785786,2022
18,1,1.46835042557148,IN,INDIANA,6833037,2022
12,2,0.62514401208959,FL,FLORIDA,22244823,2022
06,2,0.760897770026653,CA,CALIFORNIA,39029342,2022
48,1,0.778459034175201,TX,TEXAS,30029572,2022
27,2,0.642556495881638,MN,MINNESOTA,5717184,2022
48,2,1.02082279526101,TX,TEXAS,30029572,2022
48,2,0.972644365570082,TX,TEXAS,30029572,2022
36,2,2.69913855043737,NY,NEW YORK,19677151,2022
06,2,0.354883385305623,CA,CALIFORNIA,39029342,2022
51,2,0.596028495370627,VA,VIRGINIA,8683619,2022
06,2,0.597908843193046,CA,CALIFORNIA,39029342,2022
30,2,1.01266032145877,MT,MONTANA,1122867,2022
12,2,0.577738835163957,FL,FLORIDA,22244823,2022
42,2,0.343558270967648,PA,PENNSYLVANIA,12972008,2022
13,2,0.934905154490734,GA,GEORGIA,10912876,2022
32,1,1.2024780895312,NV,NEVADA,3177772,2022
19,1,1.11714334924718,IA,IOWA,3200517,2022
09,2,0.247947507017954,CT,CONNECTICUT,3626205,2022
18,2,1.05137246517919,IN,INDIANA,6833037,2022
32,1,2.78435052857293,NV,NEVADA,3177772,2022
42,2,0.160450857177837,PA,PENNSYLVANIA,12972008,2022
37,2,0.199652315032302,NC,NORTH CAROLINA,10698973,2022
39,2,0.580662936089961,OH,OHIO,11756058,2022
06,2,0.848809086358372,CA,CALIFORNIA,39029342,2022
47,2,0.409430655744166,TN,TENNESSEE,7051339,2022
25,2,0.976672158510868,MA,MASSACHUSETTS,6981974,2022
48,2,0.590480768287943,TX,TEXAS,30029572,2022
06,2,0.760897770026653,CA,CALIFORNIA,39029342,2022
12,1,1.01404109488793,FL,FLORIDA,22244823,2022
06,2,0.498900663090641,CA,CALIFORNIA,39029342,2022
34,2,3.09333538738423,NJ,NEW JERSEY,9261699,2022
42,1,0.968991474788299,PA,PENNSYLVANIA,12972008,2022
26,2,0.647529221259384,MI,MICHIGAN,10034113,2022
51,1,2.17635493114918,VA,VIRGINIA,8683619,2022
15,2,0.770205713400931,HI,HAWAII,1440196,2022
04,1,0.346309844968076,AZ,ARIZONA,7359197,2022
06,2,0.193983301681914,CA,CALIFORNIA,39029342,2022
53,2,0.830927011679077,WA,WASHINGTON,7785786,2022
41,2,0.960118155335835,OR,OREGON,4240137,2022
42,2,0.577552011079875,PA,PENNSYLVANIA,12972008,2022
29,2,0.689865054018824,MO,MISSOURI,6177957,2022
33,2,0.0942869869092039,NH,NEW HAMPSHIRE,1395231,2022
11,1,0.226166920105584,,,,
55,2,0.387692544061483,WI,WISCONSIN,5892539,2022
06,2,0.563726699600575,CA,CALIFORNIA,39029342,2022
51,2,2.09741908667533,VA,VIRGINIA,8683619,2022
21,2,0.485971075085159,KY,KENTUCKY,4512310,2022
26,2,0.838944184722854,MI,MICHIGAN,10034113,2022
24,1,1.15685196188501,MD,MARYLAND,6164660,2022
12,2,0.174281667300243,FL,FLORIDA,22244823,2022
48,1,0.545957407773984,TX,TEXAS,30029572,2022
29,1,1.04338763560956,MO,MISSOURI,6177957,2022
13,2,0.928655813140586,GA,GEORGIA,10912876,2022
51,1,0.981729488791598,VA,VIRGINIA,8683619,2022
01,1,0.127830775948473,AL,ALABAMA,5074296,2022
36,2,0.324582720515801,NY,NEW YORK,19677151,2022
42,2,0.133605423261003,PA,PENNSYLVANIA,12972008,2022
17,1,0.678690433077382,IL,ILLINOIS,12582032,2022
06,2,0.912761983904051,CA,CALIFORNIA,39029342,2022
37,1,0.0625286845261836,NC,NORTH CAROLINA,10698973,2022
17,1,3.32234809069495,IL,ILLINOIS,12582032,2022
12,2,0.471891552459375,FL,FLORIDA,22244823,2022
48,1,1.08142777181451,TX,TEXAS,30029572,2022
06,2,0.930289226732393,CA,CALIFORNIA,39029342,2022
36,2,1.48489743826924,NY,NEW YORK,19677151,2022
06,2,0.848809086358372,CA,CALIFORNIA,39029342,2022
17,1,1.52496194646356,IL,ILLINOIS,12582032,2022
48,1,1.18393082805452,TX,TEXAS,30029572,2022
18,1,0.474914645936233,IN,INDIANA,6833037,2022
06,2,0.517152965114595,CA,CALIFORNIA,39029342,2022
13,2,0.757336546213752,GA,GEORGIA,10912876,2022
39,1,1.12757431414087,OH,OHIO,11756058,2022
17,2,0.349249230405348,IL,ILLINOIS,12582032,2022
12,1,1.2369116058989,FL,FLORIDA,22244823,2022
51,2,0.496015877266666,VA,VIRGINIA,8683619,2022
13,2,0.502213456420005,GA,GEORGIA,10912876,2022
47,2,0.0834999494358022,TN,TENNESSEE,7051339,2022
34,1,1.99191998332003,NJ,NEW JERSEY,9261699,2022
36,2,0.144955680809042,NY,NEW YORK,19677151,2022
06,2,0.833579686382768,CA,CALIFORNIA,39029342,2022
27,2,0.95651169338817,MN,MINNESOTA,5717184,2022
36,2,0.573122563353898,NY,NEW YORK,19677151,2022
04,2,4.15800841364044,AZ,ARIZONA,7359197,2022
45,2,1.0946753656041,SC,SOUTH CAROLINA,5282634,2022
51,2,1.14647711034367,VA,VIRGINIA,8683619,2022
04,2,0.79786607632292,AZ,ARIZONA,7359197,2022
06,2,0.156804878235578,CA,CALIFORNIA,39029342,2022
12,1,0.635898459011893,FL,FLORIDA,22244823,2022
55,1,1.33577199571866,WI,WISCONSIN,5892539,2022
04,2,1.02434501559329,AZ,ARIZONA,7359197,2022
04,2,0.79786607632292,AZ,ARIZONA,7359197,2022
09,1,0.152194457521548,CT,CONNECTICUT,3626205,2022
23,2,0.920348884998853,ME,MAINE,1385340,2022
05,1,3.12272945477157,AR,ARKANSAS,3045637,2022
21,2,1.57851913508362,KY,KENTUCKY,4512310,2022
39,2,0.581866693623111,OH,OHIO,11756058,2022
34,2,4.24121740698288,NJ,NEW JERSEY,9261699,2022
06,2,1.37988004080332,CA,CALIFORNIA,39029342,2022
18,2,0.410062690941073,IN,INDIANA,6833037,2022
10,2,0.623288195120438,DE,DELAWARE,1018396,2022
42,2,0.202188361061286,PA,PENNSYLVANIA,12972008,2022
06,1,1.01990824554835,CA,CALIFORNIA,39029342,2022
48,1,0.294546794796543,TX,TEXAS,30029572,2022
06,1,1.08175142261479,CA,CALIFORNIA,39029342,2022
29,2,0.334355082984924,MO,MISSOURI,6177957,2022
33,1,0.895249030835587,NH,NEW HAMPSHIRE,1395231,2022
31,2,0.708062404425172,NE,NEBRASKA,1967923,2022
48,2,0.972644365570082,TX,TEXAS,30029572,2022
12,1,1.2369116058989,FL,FLORIDA,22244823,2022
48,1,0.751746308486579,TX,TEXAS,30029572,2022
06,1,1.31944946765672,CA,CALIFORNIA,39029342,2022
06,2,0.909118582309511,CA,CALIFORNIA,39029342,2022
47,2,0.441157252166303,TN,TENNESSEE,7051339,2022
48,2,0.494905132496693,TX,TEXAS,30029572,2022
39,2,0.914669481727767,OH,OHIO,11756058,2022
42,2,0.89393428146177,PA,PENNSYLVANIA,12972008,2022
29,2,1.26935561686704,MO,MISSOURI,6177957,2022
12,2,0.670548110388759,FL,FLORIDA,22244823,2022
36,2,0.342397247171511,NY,NEW YORK,19677151,2022
01,1,1.37811584137829,AL,ALABAMA,5074296,2022
38,2,0.41508059115939,ND,NORTH DAKOTA,779261,2022
40,1,1.58290342300542,OK,OKLAHOMA,4019800,2022
06,2,1.26461998606684,CA,CALIFORNIA,39029342,2022
36,2,1.2224540957458,NY,NEW YORK,19677151,2022
11,2,0.438819465259251,,,,
06,2,0.766320871519086,CA,CALIFORNIA,39029342,2022
17,2,0.721902318493997,IL,ILLINOIS,12582032,2022
06,1,0.290260486172419,CA,CALIFORNIA,39029342,2022
48,1,0.196526421815287,TX,TEXAS,30029572,2022
54,2,0.0657896307625584,WV,WEST VIRGINIA,1775156,2022
19,2,0.803368066313029,IA,IOWA,3200517,2022
06,2,2.80213578326501,CA,CALIFORNIA,39029342,2022
47,2,0.650931807665152,TN,TENNESSEE,7051339,2022
47,2,0.740776539885979,TN,TENNESSEE,7051339,2022
27,1,1.24325200923999,MN,MINNESOTA,5717184,2022
34,2,0.209077262020083,NJ,NEW JERSEY,9261699,2022
47,2,0.459325409208155,TN,TENNESSEE,7051339,2022
17,2,0.372591277091966,IL,ILLINOIS,12582032,2022
53,2,0.764840270897127,WA,WASHINGTON,7785786,2022
13,2,1.31100691535847,GA,GEORGIA,10912876,2022
29,2,0.660070971195131,MO,MISSOURI,6177957,2022
37,2,0.564476343826844,NC,NORTH CAROLINA,10698973,2022
18,2,0.374878961516626,IN,INDIANA,6833037,2022
13,2,0.675508751609465,GA,GEORGIA,10912876,2022
36,2,5.81222869732374,NY,NEW YORK,19677151,2022
19,2,0.479202559444536,IA,IOWA,3200517,2022
51,2,1.06989615057418,VA,VIRGINIA,8683619,2022
37,2,1.01464823111377,NC,NORTH CAROLINA,10698973,2022
36,1,1.64579720700716,NY,NEW YORK,19677151,2022
24,2,1.07475847088487,MD,MARYLAND,6164660,2022
25,1,0.606844341228042,MA,MASSACHUSETTS,6981974,2022
37,2,1.33513129360859,NC,NORTH CAROLINA,10698973,2022
34,2,2.91412425792086,NJ,NEW JERSEY,9261699,2022
12,1,0.464394209218117,FL,FLORIDA,22244823,2022
38,2,1.25066654809539,ND,NORTH DAKOTA,779261,2022
45,2,1.28372601882373,SC,SOUTH CAROLINA,5282634,2022
47,2,1.35071244048964,TN,TENNESSEE,7051339,2022
51,1,1.30210214548865,VA,VIRGINIA,8683619,2022
45,2,0.400275692017529,SC,SOUTH CAROLINA,5282634,2022
13,2,0.949375753294544,GA,GEORGIA,10912876,2022
41,2,1.43439283273124,OR,OREGON,4240137,2022
48,1,0.162464343446382,TX,TEXAS,30029572,2022
06,1,2.40515326191305,CA,CALIFORNIA,39029342,2022
21,1,1.51208263698913,KY,KENTUCKY,4512310,2022
20,2,0.404849738954171,KS,KANSAS,2937150,2022
16,2,0.191463516474423,ID,IDAHO,1939033,2022
48,2,0.407024484275049,TX,TEXAS,30029572,2022
39,2,0.885685367409778,OH,OHIO,11756058,2022
42,2,0.187762157786076,PA,PENNSYLVANIA,12972008,2022
36,2,0.573122563353898,NY,NEW YORK,19677151,2022
09,2,0.585207242420746,CT,CONNECTICUT,3626205,2022
28,1,0.635330024025054,MS,MISSISSIPPI,2940057,2022
17,2,0.349249230405348,IL,ILLINOIS,12582032,2022
12,2,0.234702757355669,FL,FLORIDA,22244823,2022
40,2,0.310125289523969,OK,OKLAHOMA,4019800,2022
18,2,0.491018664412759,IN,INDIANA,6833037,2022
48,1,1.08142777181451,TX,TEXAS,30029572,2022
06,2,2.80277926410367,CA,CALIFORNIA,39029342,2022
06,2,2.145551096013,CA,CALIFORNIA,39029342,2022
06,2,0.98781662681705,CA,CALIFORNIA,39029342,2022
35,2,0.3840596787698,NM,NEW MEXICO,2113344,2022
36,1,0.323192685514313,NY,NEW YORK,19677151,2022
27,2,1.2243198790926,MN,MINNESOTA,5717184,2022
26,2,0.766006847152525,MI,MICHIGAN,10034113,2022
55,2,0.449157112356543,WI,WISCONSIN,5892539,2022
29,1,1.01753795578653,MO,MISSOURI,6177957,2022
36,2,0.982147280019091,NY,NEW YORK,19677151,2022
31,2,0.551897522481293,NE,NEBRASKA,1967923,2022
48,2,1.20062518218658,TX,TEXAS,30029572,2022
36,2,0.228063297265947,NY,NEW YORK,19677151,2022
41,2,0.696970826105653,OR,OREGON,4240137,2022
36,2,1.57664931604514,NY,NEW YORK,19677151,2022
48,2,0.798357190545852,TX,TEXAS,30029572,2022
48,1,2.18363007874754,TX,TEXAS,30029572,2022
39,2,3.57877795206885,OH,OHIO,11756058,2022
36,1,0.303532953405524,NY,NEW YORK,19677151,2022
41,2,1.17584798692351,OR,OREGON,4240137,2022
20,2,0.44649926005341,KS,KANSAS,2937150,2022
13,2,0.231755475440955,GA,GEORGIA,10912876,2022
36,2,0.130480040214271,NY,NEW YORK,19677151,2022
12,2,0.628611963967526,FL,FLORIDA,22244823,2022
26,2,3.69242237956174,MI,MICHIGAN,10034113,2022
09,2,0.471443442973881,CT,CONNECTICUT,3626205,2022
06,1,0.959534768092704,CA,CALIFORNIA,39029342,2022
48,2,0.495458646921176,TX,TEXAS,30029572,2022
31,2,0.762672214453115,NE,NEBRASKA,1967923,2022
29,2,0.660070971195131,MO,MISSOURI,6177957,2022
40,2,0.117689096769982,OK,OKLAHOMA,4019800,2022
48,2,1.21277293874234,TX,TEXAS,30029572,2022
06,2,0.605965330161286,CA,CALIFORNIA,39029342,2022
48,1,1.36437337340268,TX,TEXAS,30029572,2022
36,2,0.825206274250224,NY,NEW YORK,19677151,2022
08,2,0.599775062712444,CO,COLORADO,5839926,2022
47,1,1.07550578217148,TN,TENNESSEE,7051339,2022
30,2,0.881397315003706,MT,MONTANA,1122867,2022
16,2,0.248919353857086,ID,IDAHO,1939033,2022
18,2,0.111080848706152,IN,INDIANA,6833037,2022
