"Label (Grouping)","SEX AND AGE","SEX AND AGE!!Total population","SEX AND AGE!!Total population!!Male","SEX AND AGE!!Total population!!Female","SEX AND AGE!!Total population!!Sex ratio (males per 100 females)","SEX AND AGE!!Total population!!Under 5 years","SEX AND AGE!!Total population!!5 to 9 years","SEX AND AGE!!Total population!!10 to 14 years","SEX AND AGE!!Total population!!15 to 19 years","SEX AND AGE!!Total population!!20 to 24 years","SEX AND AGE!!Total population!!25 to 34 years","SEX AND AGE!!Total population!!35 to 44 years","SEX AND AGE!!Total population!!45 to 54 years","SEX AND AGE!!Total population!!55 to 59 years","SEX AND AGE!!Total population!!60 to 64 years","SEX AND AGE!!Total population!!65 to 74 years","SEX AND AGE!!Total population!!75 to 84 years","SEX AND AGE!!Total population!!85 years and over","SEX AND AGE!!Total population!!Median age (years)","SEX AND AGE!!Total population!!Under 18 years","SEX AND AGE!!Total population!!16 years and over","SEX AND AGE!!Total population!!18 years and over","SEX AND AGE!!Total population!!21 years and over","SEX AND AGE!!Total population!!62 years and over","SEX AND AGE!!Total population!!65 years and over","SEX AND AGE!!Total population!!18 years and over","SEX AND AGE!!Total population!!18 years and over!!Male","SEX AND AGE!!Total population!!18 years and over!!Female","SEX AND AGE!!Total population!!18 years and over!!Sex ratio (males per 100 females)","SEX AND AGE!!Total population!!65 years and over","SEX AND AGE!!Total population!!65 years and over!!Male","SEX AND AGE!!Total population!!65 years and over!!Female","SEX AND AGE!!Total population!!65 years and over!!Sex ratio (males per 100 females)","RACE","RACE!!Total population","RACE!!Total population!!One race","RACE!!Total population!!Two or more races","RACE!!Total population!!One race","RACE!!Total population!!One race!!White","RACE!!Total population!!One race!!Black or African American","RACE!!Total population!!One race!!American Indian and Alaska Native","RACE!!Total population!!One race!!American Indian and Alaska Native!!Cherokee tribal grouping","RACE!!Total population!!One race!!American Indian and Alaska Native!!Chippewa tribal grouping","RACE!!Total population!!One race!!American Indian and Alaska Native!!Navajo tribal grouping","RACE!!Total population!!One race!!American Indian and Alaska Native!!Sioux tribal grouping","RACE!!Total population!!One race!!Asian","RACE!!Total population!!One race!!Asian!!Asian Indian","RACE!!Total population!!One race!!Asian!!Chinese","RACE!!Total population!!One race!!Asian!!Filipino","RACE!!Total population!!One race!!Asian!!Japanese","RACE!!Total population!!One race!!Asian!!Korean","RACE!!Total population!!One race!!Asian!!Vietnamese","RACE!!Total population!!One race!!Asian!!Other Asian","RACE!!Total population!!One race!!Native Hawaiian and Other Pacific Islander","RACE!!Total population!!One race!!Native Hawaiian and Other Pacific Islander!!Native Hawaiian","RACE!!Total population!!One race!!Native Hawaiian and Other Pacific Islander!!Guamanian or Chamorro","RACE!!Total population!!One race!!Native Hawaiian and Other Pacific Islander!!Samoan","RACE!!Total population!!One race!!Native Hawaiian and Other Pacific Islander!!Other Pacific Islander","RACE!!Total population!!One race!!Some other race","RACE!!Total population!!Two or more races","RACE!!Total population!!Two or more races!!White and Black or African American","RACE!!Total population!!Two or more races!!White and American Indian and Alaska Native","RACE!!Total population!!Two or more races!!White and Asian","RACE!!Total population!!Two or more races!!Black or African American and American Indian and Alaska Native","Race alone or in combination with one or more other races","Race alone or in combination with one or more other races!!Total population","Race alone or in combination with one or more other races!!Total population!!White","Race alone or in combination with one or more other races!!Total population!!Black or African American","Race alone or in combination with one or more other races!!Total population!!American Indian and Alaska Native","Race alone or in combination with one or more other races!!Total population!!Asian","Race alone or in combination with one or more other races!!Total population!!Native Hawaiian and Other Pacific Islander","Race alone or in combination with one or more other races!!Total population!!Some other race","HISPANIC OR LATINO AND RACE","HISPANIC OR LATINO AND RACE!!Total population","HISPANIC OR LATINO AND RACE!!Total population!!Hispanic or Latino (of any race)","HISPANIC OR LATINO AND RACE!!Total population!!Hispanic or Latino (of any race)!!Mexican","HISPANIC OR LATINO AND RACE!!Total population!!Hispanic or Latino (of any race)!!Puerto Rican","HISPANIC OR LATINO AND RACE!!Total population!!Hispanic or Latino (of any race)!!Cuban","HISPANIC OR LATINO AND RACE!!Total population!!Hispanic or Latino (of any race)!!Other Hispanic or Latino","HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino","HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino!!White alone","HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino!!Black or African American alone","HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino!!American Indian and Alaska Native alone","HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino!!Asian alone","HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino!!Native Hawaiian and Other Pacific Islander alone","HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino!!Some other race alone","HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino!!Two or more races","HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino!!Two or more races!!Two races including Some other race","HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino!!Two or more races!!Two races excluding Some other race, and Three or more races","Total housing units","CITIZEN, VOTING AGE POPULATION","CITIZEN, VOTING AGE POPULATION!!Citizen, 18 and over population","CITIZEN, VOTING AGE POPULATION!!Citizen, 18 and over population!!Male","CITIZEN, VOTING AGE POPULATION!!Citizen, 18 and over population!!Female"
"    Estimate","","19,453,561","9,450,810","10,002,751","94.5","1,119,825","1,052,163","1,164,223","1,187,268","1,265,348","2,865,401","2,430,106","2,471,667","1,319,671","1,281,921","1,863,892","992,444","439,632","39.2","4,022,096","15,895,561","15,431,465","14,674,437","4,044,590","3,295,968","15,431,465","7,388,570","8,042,895","91.9","3,295,968","1,421,801","1,874,167","75.9","","19,453,561","18,804,263","649,298","18,804,263","12,293,680","3,084,304","73,560","1,613","450","636","526","1,680,219","372,908","716,683","116,857","31,821","121,947","29,460","290,543","8,277","3,152","797","458","3,870","1,664,223","649,298","206,607","49,579","129,542","19,784","","19,453,561","12,796,656","3,424,002","196,234","1,889,234","32,965","1,826,106","","19,453,561","3,749,257","470,811","1,096,823","69,996","2,111,627","15,704,304","10,710,524","2,763,709","42,268","1,669,362","3,725","107,705","407,011","42,729","364,282","8,404,205","","13,810,830","6,590,849","7,219,981"
"    Percent","","19,453,561","48.6%","51.4%","(X)","5.8%","5.4%","6.0%","6.1%","6.5%","14.7%","12.5%","12.7%","6.8%","6.6%","9.6%","5.1%","2.3%","(X)","20.7%","81.7%","79.3%","75.4%","20.8%","16.9%","15,431,465","47.9%","52.1%","(X)","3,295,968","43.1%","56.9%","(X)","","19,453,561","96.7%","3.3%","96.7%","63.2%","15.9%","0.4%","0.0%","0.0%","0.0%","0.0%","8.6%","1.9%","3.7%","0.6%","0.2%","0.6%","0.2%","1.5%","0.0%","0.0%","0.0%","0.0%","0.0%","8.6%","3.3%","1.1%","0.3%","0.7%","0.1%","","19,453,561","65.8%","17.6%","1.0%","9.7%","0.2%","9.4%","","19,453,561","19.3%","2.4%","5.6%","0.4%","10.9%","80.7%","55.1%","14.2%","0.2%","8.6%","0.0%","0.6%","2.1%","0.2%","1.9%","(X)","","13,810,830","47.7%","52.3%"
"North Carolina","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","","10,488,084","5,094,327","5,393,757","94.4","596,583","615,543","686,687","713,066","689,128","1,401,663","1,312,661","1,363,200","700,481","658,137","1,047,490","519,151","184,294","39.1","2,293,972","8,457,219","8,194,112","7,730,808","2,131,408","1,750,935","8,194,112","3,922,178","4,271,934","91.8","1,750,935","765,681","985,254","77.7","","10,488,084","10,192,947","295,137","10,192,947","7,144,510","2,253,481","126,708","18,048","522","952","616","309,905","105,637","51,058","28,599","7,827","22,493","32,728","61,563","6,878","3,684","1,195","893","1,106","351,465","295,137","110,955","39,506","49,945","19,634","","10,488,084","7,393,223","2,424,132","208,829","382,201","18,026","387,557","","10,488,084","1,022,995","553,568","110,028","25,098","334,301","9,465,089","6,552,128","2,214,270","113,771","307,366","5,003","21,879","250,672","8,009","242,663","4,748,148","","7,729,644","3,681,272","4,048,372"
"    Percent","","10,488,084","48.6%","51.4%","(X)","5.7%","5.9%","6.5%","6.8%","6.6%","13.4%","12.5%","13.0%","6.7%","6.3%","10.0%","4.9%","1.8%","(X)","21.9%","80.6%","78.1%","73.7%","20.3%","16.7%","8,194,112","47.9%","52.1%","(X)","1,750,935","43.7%","56.3%","(X)","","10,488,084","97.2%","2.8%","97.2%","68.1%","21.5%","1.2%","0.2%","0.0%","0.0%","0.0%","3.0%","1.0%","0.5%","0.3%","0.1%","0.2%","0.3%","0.6%","0.1%","0.0%","0.0%","0.0%","0.0%","3.4%","2.8%","1.1%","0.4%","0.5%","0.2%","","10,488,084","70.5%","23.1%","2.0%","3.6%","0.2%","3.7%","","10,488,084","9.8%","5.3%","1.0%","0.2%","3.2%","90.2%","62.5%","21.1%","1.1%","2.9%","0.0%","0.2%","2.4%","0.1%","2.3%","(X)","","7,729,644","47.6%","52.4%"
"North Dakota","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","","762,062","388,339","373,723","103.9","50,567","48,953","50,415","46,933","60,819","117,574","96,037","76,528","47,196","46,863","67,281","34,821","18,075","35.5","176,706","602,982","585,356","553,228","146,102","120,177","585,356","298,181","287,175","103.8","120,177","55,172","65,005","84.9","","762,062","736,917","25,145","736,917","653,910","22,256","40,970","575","15,955","140","12,723","10,669","638","2,107","2,023","608","881","797","3,615","2,792","N","N","N","N","6,320","25,145","6,614","10,230","4,955","625","","762,062","677,907","30,067","52,745","16,308","3,073","7,959","","762,062","30,486","20,021","3,526","53","6,886","731,576","637,376","21,758","38,164","10,630","2,792","624","20,232","99","20,133","379,974","","567,545","289,374","278,171"
"    Percent","","762,062","51.0%","49.0%","(X)","6.6%","6.4%","6.6%","6.2%","8.0%","15.4%","12.6%","10.0%","6.2%","6.1%","8.8%","4.6%","2.4%","(X)","23.2%","79.1%","76.8%","72.6%","19.2%","15.8%","585,356","50.9%","49.1%","(X)","120,177","45.9%","54.1%","(X)","","762,062","96.7%","3.3%","96.7%","85.8%","2.9%","5.4%","0.1%","2.1%","0.0%","1.7%","1.4%","0.1%","0.3%","0.3%","0.1%","0.1%","0.1%","0.5%","0.4%","N","N","N","N","0.8%","3.3%","0.9%","1.3%","0.7%","0.1%","","762,062","89.0%","3.9%","6.9%","2.1%","0.4%","1.0%","","762,062","4.0%","2.6%","0.5%","0.0%","0.9%","96.0%","83.6%","2.9%","5.0%","1.4%","0.4%","0.1%","2.7%","0.0%","2.6%","(X)","","567,545","51.0%","49.0%"
"Ohio","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","","11,689,100","5,732,207","5,956,893","96.2","686,672","690,188","752,389","766,270","743,776","1,544,717","1,404,148","1,451,339","793,376","812,677","1,187,641","612,935","242,972","39.6","2,574,847","9,407,641","9,114,253","8,627,797","2,525,748","2,043,548","9,114,253","4,411,835","4,702,418","93.8","2,043,548","899,913","1,143,635","78.7","","11,689,100","11,345,759","343,341","11,345,759","9,452,650","1,467,331","23,544","4,217","496","315","313","274,585","97,858","59,478","23,316","9,017","15,358","16,537","53,021","5,274","1,656","416","1,016","2,186","122,375","343,341","173,377","41,185","55,583","11,900","","11,689,100","9,765,556","1,686,729","97,330","348,025","17,557","148,342","","11,689,100","467,589","207,749","130,700","11,572","117,568","11,221,511","9,157,673","1,445,171","16,111","273,219","4,296","19,236","305,805","5,143","300,662","5,232,943","","8,879,469","4,288,268","4,591,201"
"    Percent","","11,689,100","49.0%","51.0%","(X)","5.9%","5.9%","6.4%","6.6%","6.4%","13.2%","12.0%","12.4%","6.8%","7.0%","10.2%","5.2%","2.1%","(X)","22.0%","80.5%","78.0%","73.8%","21.6%","17.5%","9,114,253","48.4%","51.6%","(X)","2,043,548","44.0%","56.0%","(X)","","11,689,100","97.1%","2.9%","97.1%","80.9%","12.6%","0.2%","0.0%","0.0%","0.0%","0.0%","2.3%","0.8%","0.5%","0.2%","0.1%","0.1%","0.1%","0.5%","0.0%","0.0%","0.0%","0.0%","0.0%","1.0%","2.9%","1.5%","0.4%","0.5%","0.1%","","11,689,100","83.5%","14.4%","0.8%","3.0%","0.2%","1.3%","","11,689,100","4.0%","1.8%","1.1%","0.1%","1.0%","96.0%","78.3%","12.4%","0.1%","2.3%","0.0%","0.2%","2.6%","0.0%","2.6%","(X)","","8,879,469","48.3%","51.7%"
"Oklahoma","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","","3,956,971","1,962,477","1,994,494","98.4","251,083","262,753","280,191","273,627","270,073","536,999","501,516","452,720","249,998","242,789","368,463","192,486","74,273","37.0","952,229","3,110,626","3,004,742","2,831,196","780,134","635,222","3,004,742","1,470,313","1,534,429","95.8","635,222","283,968","351,254","80.8","","3,956,971","3,656,806","300,165","3,656,806","2,865,785","287,414","316,929","125,503","441","697","1,275","89,950","14,789","9,134","9,436","2,785","5,037","25,455","23,314","4,808","1,180","972","287","2,369","91,920","300,165","42,163","187,502","14,964","20,852","","3,956,971","3,135,648","365,883","540,542","114,316","12,902","106,233","","3,956,971","438,106","354,696","16,789","2,185","64,436","3,518,865","2,567,995","281,284","303,050","88,647","3,543","3,887","270,459","2,559","267,900","1,749,520","","2,875,059","1,404,052","1,471,007"
"    Percent","","3,956,971","49.6%","50.4%","(X)","6.3%","6.6%","7.1%","6.9%","6.8%","13.6%","12.7%","11.4%","6.3%","6.1%","9.3%","4.9%","1.9%","(X)","24.1%","78.6%","75.9%","71.5%","19.7%","16.1%","3,004,742","48.9%","51.1%","(X)","635,222","44.7%","55.3%","(X)","","3,956,971","92.4%","7.6%","92.4%","72.4%","7.3%","8.0%","3.2%","0.0%","0.0%","0.0%","2.3%","0.4%","0.2%","0.2%","0.1%","0.1%","0.6%","0.6%","0.1%","0.0%","0.0%","0.0%","0.1%","2.3%","7.6%","1.1%","4.7%","0.4%","0.5%","","3,956,971","79.2%","9.2%","13.7%","2.9%","0.3%","2.7%","","3,956,971","11.1%","9.0%","0.4%","0.1%","1.6%","88.9%","64.9%","7.1%","7.7%","2.2%","0.1%","0.1%","6.8%","0.1%","6.8%","(X)","","2,875,059","48.8%","51.2%"
"Oregon","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","","4,217,737","2,089,676","2,128,061","98.2","223,364","235,390","254,889","249,830","266,146","594,585","578,846","511,021","259,855","276,315","467,259","214,550","85,687","39.7","862,816","3,451,654","3,354,921","3,200,622","933,533","767,496","3,354,921","1,647,172","1,707,749","96.5","767,496","349,745","417,751","83.7","","4,217,737","4,010,412","207,325","4,010,412","3,523,853","77,918","50,417","4,300","1,304","1,256","1,831","194,068","24,830","45,868","21,073","14,205","20,794","33,112","34,186","14,182","2,715","1,884","1,999","7,584","149,974","207,325","35,623","67,640","49,794","926","","4,217,737","3,717,165","124,502","129,081","263,017","35,802","175,072","","4,217,737","566,839","461,710","12,467","4,962","87,700","3,650,898","3,158,958","75,363","40,821","191,850","13,164","5,530","165,212","4,893","160,319","1,808,482","","3,162,204","1,545,421","1,616,783"
"    Percent","","4,217,737","49.5%","50.5%","(X)","5.3%","5.6%","6.0%","5.9%","6.3%","14.1%","13.7%","12.1%","6.2%","6.6%","11.1%","5.1%","2.0%","(X)","20.5%","81.8%","79.5%","75.9%","22.1%","18.2%","3,354,921","49.1%","50.9%","(X)","767,496","45.6%","54.4%","(X)","","4,217,737","95.1%","4.9%","95.1%","83.5%","1.8%","1.2%","0.1%","0.0%","0.0%","0.0%","4.6%","0.6%","1.1%","0.5%","0.3%","0.5%","0.8%","0.8%","0.3%","0.1%","0.0%","0.0%","0.2%","3.6%","4.9%","0.8%","1.6%","1.2%","0.0%","","4,217,737","88.1%","3.0%","3.1%","6.2%","0.8%","4.2%","","4,217,737","13.4%","10.9%","0.3%","0.1%","2.1%","86.6%","74.9%","1.8%","1.0%","4.5%","0.3%","0.1%","3.9%","0.1%","3.8%","(X)","","3,162,204","48.9%","51.1%"
"Pennsylvania","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","","12,801,989","6,272,527","6,529,462","96.1","695,661","713,446","764,806","803,486","796,554","1,704,848","1,520,179","1,605,639","895,407","913,745","1,353,195","710,194","324,829","40.8","2,632,325","10,474,419","10,169,664","9,660,388","2,929,770","2,388,218","10,169,664","4,925,483","5,244,181","93.9","2,388,218","1,047,452","1,340,766","78.1","","12,801,989","12,469,281","332,708","12,469,281","10,193,792","1,454,753","27,088","2,792","658","36","544","453,662","148,419","110,827","27,327","6,682","42,660","35,459","82,288","4,148","1,480","833","415","1,420","335,838","332,708","146,125","31,156","60,849","13,744","","12,801,989","10,483,806","1,649,737","92,251","536,892","14,490","386,035","","12,801,989","997,830","163,907","493,255","22,550","318,118","11,804,159","9,680,558","1,374,488","17,150","450,916","2,595","19,913","258,539","8,496","250,043","5,732,580","","9,810,201","4,743,600","5,066,601"
"    Percent","","12,801,989","49.0%","51.0%","(X)","5.4%","5.6%","6.0%","6.3%","6.2%","13.3%","11.9%","12.5%","7.0%","7.1%","10.6%","5.5%","2.5%","(X)","20.6%","81.8%","79.4%","75.5%","22.9%","18.7%","10,169,664","48.4%","51.6%","(X)","2,388,218","43.9%","56.1%","(X)","","12,801,989","97.4%","2.6%","97.4%","79.6%","11.4%","0.2%","0.0%","0.0%","0.0%","0.0%","3.5%","1.2%","0.9%","0.2%","0.1%","0.3%","0.3%","0.6%","0.0%","0.0%","0.0%","0.0%","0.0%","2.6%","2.6%","1.1%","0.2%","0.5%","0.1%","","12,801,989","81.9%","12.9%","0.7%","4.2%","0.1%","3.0%","","12,801,989","7.8%","1.3%","3.9%","0.2%","2.5%","92.2%","75.6%","10.7%","0.1%","3.5%","0.0%","0.2%","2.0%","0.1%","2.0%","(X)","","9,810,201","48.4%","51.6%"
"Rhode Island","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","","1,059,361","517,221","542,140","95.4","54,802","49,154","62,573","71,713","74,167","148,180","124,433","135,828","73,453","77,903","107,381","53,019","26,755","40.1","203,575","880,978","855,786","800,805","233,154","187,155","855,786","412,642","443,144","93.1","187,155","81,108","106,047","76.5","","1,059,361","1,014,761","44,600","1,014,761","833,690","78,143","3,341","N","N","N","N","37,101","7,385","7,198","2,183","1,728","2,637","1,272","14,698","250","N","N","N","N","62,236","44,600","13,825","4,655","7,802","1,092","","1,059,361","869,057","101,579","13,827","48,037","3,288","73,269","","1,059,361","172,643","11,492","51,904","2,562","106,685","886,718","750,077","61,201","2,291","36,215","250","8,741","27,943","3,325","24,618","470,177","","800,798","382,238","418,560"
"    Percent","","1,059,361","48.8%","51.2%","(X)","5.2%","4.6%","5.9%","6.8%","7.0%","14.0%","11.7%","12.8%","6.9%","7.4%","10.1%","5.0%","2.5%","(X)","19.2%","83.2%","80.8%","75.6%","22.0%","17.7%","855,786","48.2%","51.8%","(X)","187,155","43.3%","56.7%","(X)","","1,059,361","95.8%","4.2%","95.8%","78.7%","7.4%","0.3%","N","N","N","N","3.5%","0.7%","0.7%","0.2%","0.2%","0.2%","0.1%","1.4%","0.0%","N","N","N","N","5.9%","4.2%","1.3%","0.4%","0.7%","0.1%","","1,059,361","82.0%","9.6%","1.3%","4.5%","0.3%","6.9%","","1,059,361","16.3%","1.1%","4.9%","0.2%","10.1%","83.7%","70.8%","5.8%","0.2%","3.4%","0.0%","0.8%","2.6%","0.3%","2.3%","(X)","","800,798","47.7%","52.3%"
"South Carolina","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","","5,148,714","2,485,001","2,663,713","93.3","289,537","300,712","334,285","339,558","321,418","670,757","628,604","635,042","352,888","340,375","571,319","277,347","86,872","39.9","1,112,300","4,158,317","4,036,414","3,813,659","1,137,680","935,538","4,036,414","1,922,777","2,113,637","91.0","935,538","415,399","520,139","79.9","","5,148,714","5,023,183","125,531","5,023,183","3,434,467","1,362,917","18,971","3,415","408","136","315","86,571","24,950","16,859","11,985","1,780","5,229","10,539","15,229","7,572","898","913","50","5,711","112,685","125,531","58,428","15,969","17,552","4,829","","5,148,714","3,544,015","1,441,530","47,908","111,414","12,744","127,224","","5,148,714","298,478","155,642","34,021","10,726","98,089","4,850,236","3,271,797","1,354,547","15,810","86,100","7,376","8,058","106,548","3,334","103,214","2,351,364","","3,892,341","1,847,097","2,045,244"
"    Percent","","5,148,714","48.3%","51.7%","(X)","5.6%","5.8%","6.5%","6.6%","6.2%","13.0%","12.2%","12.3%","6.9%","6.6%","11.1%","5.4%","1.7%","(X)","21.6%","80.8%","78.4%","74.1%","22.1%","18.2%","4,036,414","47.6%","52.4%","(X)","935,538","44.4%","55.6%","(X)","","5,148,714","97.6%","2.4%","97.6%","66.7%","26.5%","0.4%","0.1%","0.0%","0.0%","0.0%","1.7%","0.5%","0.3%","0.2%","0.0%","0.1%","0.2%","0.3%","0.1%","0.0%","0.0%","0.0%","0.1%","2.2%","2.4%","1.1%","0.3%","0.3%","0.1%","","5,148,714","68.8%","28.0%","0.9%","2.2%","0.2%","2.5%","","5,148,714","5.8%","3.0%","0.7%","0.2%","1.9%","94.2%","63.5%","26.3%","0.3%","1.7%","0.1%","0.2%","2.1%","0.1%","2.0%","(X)","","3,892,341","47.5%","52.5%"
"South Dakota","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","","884,659","449,458","435,201","103.3","58,859","59,654","62,453","57,976","57,688","114,420","106,071","96,689","58,677","58,373","90,443","44,057","19,299","37.7","215,269","692,113","669,390","635,739","189,348","153,799","669,390","335,932","333,458","100.7","153,799","71,292","82,507","86.4","","884,659","859,961","24,698","859,961","743,764","20,866","75,809","527","273","217","60,561","11,530","652","1,475","1,719","508","1,564","1,883","3,729","2,073","N","N","N","N","5,919","24,698","3,896","14,904","2,257","1,082","","884,659","766,781","26,679","92,709","14,395","2,868","6,973","","884,659","33,018","20,531","2,369","258","9,860","851,641","721,020","20,313","73,878","11,530","2,073","241","22,586","90","22,496","401,749","","653,394","327,804","325,590"
"    Percent","","884,659","50.8%","49.2%","(X)","6.7%","6.7%","7.1%","6.6%","6.5%","12.9%","12.0%","10.9%","6.6%","6.6%","10.2%","5.0%","2.2%","(X)","24.3%","78.2%","75.7%","71.9%","21.4%","17.4%","669,390","50.2%","49.8%","(X)","153,799","46.4%","53.6%","(X)","","884,659","97.2%","2.8%","97.2%","84.1%","2.4%","8.6%","0.1%","0.0%","0.0%","6.8%","1.3%","0.1%","0.2%","0.2%","0.1%","0.2%","0.2%","0.4%","0.2%","N","N","N","N","0.7%","2.8%","0.4%","1.7%","0.3%","0.1%","","884,659","86.7%","3.0%","10.5%","1.6%","0.3%","0.8%","","884,659","3.7%","2.3%","0.3%","0.0%","1.1%","96.3%","81.5%","2.3%","8.4%","1.3%","0.2%","0.0%","2.6%","0.0%","2.5%","(X)","","653,394","50.2%","49.8%"
"Tennessee","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","","6,829,174","3,329,115","3,500,059","95.1","407,026","405,373","443,911","435,235","443,667","934,878","849,159","872,195","460,144","438,621","680,190","341,410","117,365","39.0","1,510,752","5,487,875","5,318,422","5,043,319","1,393,059","1,138,965","5,318,422","2,554,545","2,763,877","92.4","1,138,965","501,274","637,691","78.6","","6,829,174","6,672,928","156,246","6,672,928","5,272,910","1,141,304","20,431","5,426","1,778","0","302","125,742","33,243","22,441","12,151","3,253","10,455","12,194","32,005","3,469","1,740","347","673","709","109,072","156,246","67,718","24,940","28,119","5,281","","6,829,174","5,413,418","1,228,973","58,662","164,002","9,899","123,704","","6,829,174","389,127","230,856","28,116","13,521","116,634","6,440,047","5,006,712","1,132,469","17,899","124,108","3,374","15,077","140,408","5,332","135,076","3,028,437","","5,129,580","2,456,302","2,673,278"
"    Percent","","6,829,174","48.7%","51.3%","(X)","6.0%","5.9%","6.5%","6.4%","6.5%","13.7%","12.4%","12.8%","6.7%","6.4%","10.0%","5.0%","1.7%","(X)","22.1%","80.4%","77.9%","73.8%","20.4%","16.7%","5,318,422","48.0%","52.0%","(X)","1,138,965","44.0%","56.0%","(X)","","6,829,174","97.7%","2.3%","97.7%","77.2%","16.7%","0.3%","0.1%","0.0%","0.0%","0.0%","1.8%","0.5%","0.3%","0.2%","0.0%","0.2%","0.2%","0.5%","0.1%","0.0%","0.0%","0.0%","0.0%","1.6%","2.3%","1.0%","0.4%","0.4%","0.1%","","6,829,174","79.3%","18.0%","0.9%","2.4%","0.1%","1.8%","","6,829,174","5.7%","3.4%","0.4%","0.2%","1.7%","94.3%","73.3%","16.6%","0.3%","1.8%","0.0%","0.2%","2.1%","0.1%","2.0%","(X)","","5,129,580","47.9%","52.1%"
"Texas","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","","28,995,881","14,385,762","14,610,119","98.5","1,981,755","1,995,392","2,184,780","2,077,356","1,984,048","4,242,661","3,959,419","3,556,845","1,689,099","1,585,799","2,259,341","1,081,125","398,261","35.1","7,396,631","22,425,612","21,599,250","20,340,329","4,668,269","3,738,727","21,599,250","10,618,690","10,980,560","96.7","3,738,727","1,667,064","2,071,663","80.5","","28,995,881","28,159,954","835,927","28,159,954","21,273,326","3,553,922","144,993","17,847","630","3,891","1,897","1,446,073","483,245","222,995","139,905","21,823","78,971","273,257","225,877","27,026","7,682","6,416","3,569","9,359","1,714,614","835,927","248,201","135,993","158,222","21,053","","28,995,881","21,995,420","3,908,287","350,100","1,678,495","68,085","1,898,004","","28,995,881","11,524,842","9,663,908","239,157","105,546","1,516,231","17,471,039","11,929,568","3,442,881","77,748","1,430,236","21,484","43,532","525,590","17,138","508,452","11,283,892","","18,875,542","9,232,534","9,643,008"
