"Label (Grouping)","SEX AND AGE","SEX AND AGE!!Total population","SEX AND AGE!!Total population!!Male","SEX AND AGE!!Total population!!Female","SEX AND AGE!!Total population!!Sex ratio (males per 100 females)","SEX AND AGE!!Total population!!Under 5 years","SEX AND AGE!!Total population!!5 to 9 years","SEX AND AGE!!Total population!!10 to 14 years","SEX AND AGE!!Total population!!15 to 19 years","SEX AND AGE!!Total population!!20 to 24 years","SEX AND AGE!!Total population!!25 to 34 years","SEX AND AGE!!Total population!!35 to 44 years","SEX AND AGE!!Total population!!45 to 54 years","SEX AND AGE!!Total population!!55 to 59 years","SEX AND AGE!!Total population!!60 to 64 years","SEX AND AGE!!Total population!!65 to 74 years","SEX AND AGE!!Total population!!75 to 84 years","SEX AND AGE!!Total population!!85 years and over","SEX AND AGE!!Total population!!Median age (years)","SEX AND AGE!!Total population!!Under 18 years","SEX AND AGE!!Total population!!16 years and over","SEX AND AGE!!Total population!!18 years and over","SEX AND AGE!!Total population!!21 years and over","SEX AND AGE!!Total population!!62 years and over","SEX AND AGE!!Total population!!65 years and over","SEX AND AGE!!Total population!!18 years and over","SEX AND AGE!!Total population!!18 years and over!!Male","SEX AND AGE!!Total population!!18 years and over!!Female","SEX AND AGE!!Total population!!18 years and over!!Sex ratio (males per 100 females)","SEX AND AGE!!Total population!!65 years and over","SEX AND AGE!!Total population!!65 years and over!!Male","SEX AND AGE!!Total population!!65 years and over!!Female","SEX AND AGE!!Total population!!65 years and over!!Sex ratio (males per 100 females)","RACE","RACE!!Total population","RACE!!Total population!!One race","RACE!!Total population!!Two or more races","RACE!!Total population!!One race","RACE!!Total population!!One race!!White","RACE!!Total population!!One race!!Black or African American","RACE!!Total population!!One race!!American Indian and Alaska Native","RACE!!Total population!!One race!!American Indian and Alaska Native!!Cherokee tribal grouping","RACE!!Total population!!One race!!American Indian and Alaska Native!!Chippewa tribal grouping","RACE!!Total population!!One race!!American Indian and Alaska Native!!Navajo tribal grouping","RACE!!Total population!!One race!!American Indian and Alaska Native!!Sioux tribal grouping","RACE!!Total population!!One race!!Asian","RACE!!Total population!!One race!!Asian!!Asian Indian","RACE!!Total population!!One race!!Asian!!Chinese","RACE!!Total population!!One race!!Asian!!Filipino","RACE!!Total population!!One race!!Asian!!Japanese","RACE!!Total population!!One race!!Asian!!Korean","RACE!!Total population!!One race!!Asian!!Vietnamese","RACE!!Total population!!One race!!Asian!!Other Asian","RACE!!Total population!!One race!!Native Hawaiian and Other Pacific Islander","RACE!!Total population!!One race!!Native Hawaiian and Other Pacific Islander!!Native Hawaiian","RACE!!Total population!!One race!!Native Hawaiian and Other Pacific Islander!!Guamanian or Chamorro","RACE!!Total population!!One race!!Native Hawaiian and Other Pacific Islander!!Samoan","RACE!!Total population!!One race!!Native Hawaiian and Other Pacific Islander!!Other Pacific Islander","RACE!!Total population!!One race!!Some other race","RACE!!Total population!!Two or more races","RACE!!Total population!!Two or more races!!White and Black or African American","RACE!!Total population!!Two or more races!!White and American Indian and Alaska Native","RACE!!Total population!!Two or more races!!White and Asian","RACE!!Total population!!Two or more races!!Black or African American and American Indian and Alaska Native","Race alone or in combination with one or more other races","Race alone or in combination with one or more other races!!Total population","Race alone or in combination with one or more other races!!Total population!!White","Race alone or in combination with one or more other races!!Total population!!Black or African American","Race alone or in combination with one or more other races!!Total population!!American Indian and Alaska Native","Race alone or in combination with one or more other races!!Total population!!Asian","Race alone or in combination with one or more other races!!Total population!!Native Hawaiian and Other Pacific Islander","Race alone or in combination with one or more other races!!Total population!!Some other race","HISPANIC OR LATINO AND RACE","HISPANIC OR LATINO AND RACE!!Total population","HISPANIC OR LATINO AND RACE!!Total population!!Hispanic or Latino (of any race)","HISPANIC OR LATINO AND RACE!!Total population!!Hispanic or Latino (of any race)!!Mexican","HISPANIC OR LATINO AND RACE!!Total population!!Hispanic or Latino (of any race)!!Puerto Rican","HISPANIC OR LATINO AND RACE!!Total population!!Hispanic or Latino (of any race)!!Cuban","HISPANIC OR LATINO AND RACE!!Total population!!Hispanic or Latino (of any race)!!Other Hispanic or Latino","HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino","HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino!!White alone","HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino!!Black or African American alone","HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino!!American Indian and Alaska Native alone","HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino!!Asian alone","HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino!!Native Hawaiian and Other Pacific Islander alone","HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino!!Some other race alone","HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino!!Two or more races","HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino!!Two or more races!!Two races including Some other race","HISPANIC OR LATINO AND RACE!!Total population!!Not Hispanic or Latino!!Two or more races!!Two races excluding Some other race, and Three or more races","Total housing units","CITIZEN, VOTING AGE POPULATION","CITIZEN, VOTING AGE POPULATION!!Citizen, 18 and over population","CITIZEN, VOTING AGE POPULATION!!Citizen, 18 and over population!!Male","CITIZEN, VOTING AGE POPULATION!!Citizen, 18 and over population!!Female"
"    Estimate","","19,542,209","9,491,313","10,050,896","94.4","1,139,842","1,078,979","1,154,737","1,202,251","1,294,057","2,872,898","2,433,825","2,557,338","1,327,824","1,268,393","1,811,595","967,841","432,629","39.0","4,064,685","15,945,017","15,477,524","14,710,466","3,942,725","3,212,065","15,477,524","7,411,537","8,065,987","91.9","3,212,065","1,381,107","1,830,958","75.4","","19,542,209","18,894,554","647,655","18,894,554","12,375,601","3,069,259","84,312","2,131","248","375","905","1,666,113","379,439","705,047","111,456","38,853","123,507","29,751","278,060","9,424","3,087","1,044","1,563","3,730","1,689,845","647,655","202,340","50,674","140,392","17,071","","19,542,209","12,879,039","3,396,032","207,373","1,879,261","30,852","1,854,260","","19,542,209","3,752,523","497,331","1,070,071","80,474","2,104,647","15,789,686","10,794,347","2,789,585","45,465","1,651,636","4,765","97,323","406,565","36,895","369,670","8,363,847","","13,770,029","6,565,089","7,204,940"
"    Percent","","19,542,209","48.6%","51.4%","(X)","5.8%","5.5%","5.9%","6.2%","6.6%","14.7%","12.5%","13.1%","6.8%","6.5%","9.3%","5.0%","2.2%","(X)","20.8%","81.6%","79.2%","75.3%","20.2%","16.4%","15,477,524","47.9%","52.1%","(X)","3,212,065","43.0%","57.0%","(X)","","19,542,209","96.7%","3.3%","96.7%","63.3%","15.7%","0.4%","0.0%","0.0%","0.0%","0.0%","8.5%","1.9%","3.6%","0.6%","0.2%","0.6%","0.2%","1.4%","0.0%","0.0%","0.0%","0.0%","0.0%","8.6%","3.3%","1.0%","0.3%","0.7%","0.1%","","19,542,209","65.9%","17.4%","1.1%","9.6%","0.2%","9.5%","","19,542,209","19.2%","2.5%","5.5%","0.4%","10.8%","80.8%","55.2%","14.3%","0.2%","8.5%","0.0%","0.5%","2.1%","0.2%","1.9%","(X)","","13,770,029","47.7%","52.3%"
"North Carolina","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","","10,383,620","5,052,244","5,331,376","94.8","597,192","620,626","679,947","701,383","682,328","1,382,310","1,310,404","1,378,087","677,844","664,925","1,013,996","495,511","179,067","38.9","2,296,858","8,352,567","8,086,762","7,631,929","2,086,000","1,688,574","8,086,762","3,875,167","4,211,595","92.0","1,688,574","737,862","950,712","77.6","","10,383,620","10,085,477","298,143","10,085,477","7,098,569","2,222,533","120,845","14,768","813","613","450","306,682","104,438","53,510","20,713","8,752","22,544","28,006","68,719","10,218","1,416","4,255","1,218","3,329","326,630","298,143","113,981","44,768","44,443","20,927","","10,383,620","7,347,405","2,398,801","205,652","376,535","24,349","358,550","","10,383,620","995,529","564,685","110,248","27,695","292,901","9,388,091","6,505,973","2,184,448","108,795","303,651","8,539","25,927","250,758","10,100","240,658","4,684,962","","7,629,700","3,634,888","3,994,812"
"    Percent","","10,383,620","48.7%","51.3%","(X)","5.8%","6.0%","6.5%","6.8%","6.6%","13.3%","12.6%","13.3%","6.5%","6.4%","9.8%","4.8%","1.7%","(X)","22.1%","80.4%","77.9%","73.5%","20.1%","16.3%","8,086,762","47.9%","52.1%","(X)","1,688,574","43.7%","56.3%","(X)","","10,383,620","97.1%","2.9%","97.1%","68.4%","21.4%","1.2%","0.1%","0.0%","0.0%","0.0%","3.0%","1.0%","0.5%","0.2%","0.1%","0.2%","0.3%","0.7%","0.1%","0.0%","0.0%","0.0%","0.0%","3.1%","2.9%","1.1%","0.4%","0.4%","0.2%","","10,383,620","70.8%","23.1%","2.0%","3.6%","0.2%","3.5%","","10,383,620","9.6%","5.4%","1.1%","0.3%","2.8%","90.4%","62.7%","21.0%","1.0%","2.9%","0.1%","0.2%","2.4%","0.1%","2.3%","(X)","","7,629,700","47.6%","52.4%"
"North Dakota","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","","760,077","391,222","368,855","106.1","52,175","50,804","47,274","46,455","62,590","116,734","90,872","81,517","49,436","45,787","64,047","33,947","18,439","35.4","174,714","601,874","585,363","549,911","141,838","116,433","585,363","299,924","285,439","105.1","116,433","53,766","62,667","85.8","","760,077","742,510","17,567","742,510","651,687","25,896","41,270","253","15,261","430","13,335","13,749","3,189","791","2,763","314","1,233","778","4,681","339","N","N","N","N","9,569","17,567","3,267","7,900","3,361","151","","760,077","668,212","29,988","50,434","18,212","1,168","11,370","","760,077","27,444","17,923","4,221","260","5,040","732,633","636,952","25,541","39,559","13,642","339","1,584","15,016","218","14,798","377,661","","567,351","291,026","276,325"
"    Percent","","760,077","51.5%","48.5%","(X)","6.9%","6.7%","6.2%","6.1%","8.2%","15.4%","12.0%","10.7%","6.5%","6.0%","8.4%","4.5%","2.4%","(X)","23.0%","79.2%","77.0%","72.3%","18.7%","15.3%","585,363","51.2%","48.8%","(X)","116,433","46.2%","53.8%","(X)","","760,077","97.7%","2.3%","97.7%","85.7%","3.4%","5.4%","0.0%","2.0%","0.1%","1.8%","1.8%","0.4%","0.1%","0.4%","0.0%","0.2%","0.1%","0.6%","0.0%","N","N","N","N","1.3%","2.3%","0.4%","1.0%","0.4%","0.0%","","760,077","87.9%","3.9%","6.6%","2.4%","0.2%","1.5%","","760,077","3.6%","2.4%","0.6%","0.0%","0.7%","96.4%","83.8%","3.4%","5.2%","1.8%","0.0%","0.2%","2.0%","0.0%","1.9%","(X)","","567,351","51.3%","48.7%"
"Ohio","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","","11,689,442","5,732,095","5,957,347","96.2","693,129","691,126","752,239","773,272","752,641","1,533,104","1,396,763","1,488,201","816,288","796,516","1,152,361","595,517","248,285","39.5","2,590,436","9,407,612","9,099,006","8,619,557","2,458,580","1,996,163","9,099,006","4,405,595","4,693,411","93.9","1,996,163","874,877","1,121,286","78.0","","11,689,442","11,331,044","358,398","11,331,044","9,470,940","1,446,306","25,672","6,858","622","312","932","271,762","95,049","59,617","18,275","11,629","17,893","17,619","51,680","4,228","828","287","538","2,575","112,136","358,398","182,751","47,213","51,975","13,585","","11,689,442","9,794,421","1,674,699","104,484","345,724","13,486","141,318","","11,689,442","455,918","206,307","137,104","11,362","101,145","11,233,524","9,182,383","1,425,930","18,605","269,314","3,819","20,784","312,689","7,814","304,875","5,217,617","","8,863,920","4,282,540","4,581,380"
"    Percent","","11,689,442","49.0%","51.0%","(X)","5.9%","5.9%","6.4%","6.6%","6.4%","13.1%","11.9%","12.7%","7.0%","6.8%","9.9%","5.1%","2.1%","(X)","22.2%","80.5%","77.8%","73.7%","21.0%","17.1%","9,099,006","48.4%","51.6%","(X)","1,996,163","43.8%","56.2%","(X)","","11,689,442","96.9%","3.1%","96.9%","81.0%","12.4%","0.2%","0.1%","0.0%","0.0%","0.0%","2.3%","0.8%","0.5%","0.2%","0.1%","0.2%","0.2%","0.4%","0.0%","0.0%","0.0%","0.0%","0.0%","1.0%","3.1%","1.6%","0.4%","0.4%","0.1%","","11,689,442","83.8%","14.3%","0.9%","3.0%","0.1%","1.2%","","11,689,442","3.9%","1.8%","1.2%","0.1%","0.9%","96.1%","78.6%","12.2%","0.2%","2.3%","0.0%","0.2%","2.7%","0.1%","2.6%","(X)","","8,863,920","48.3%","51.7%"
"Oklahoma","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","","3,943,079","1,950,076","1,993,003","97.8","258,036","262,116","277,994","270,953","266,367","542,736","492,077","459,013","256,188","237,998","361,839","185,179","72,583","36.7","956,320","3,089,116","2,986,759","2,810,568","758,079","619,601","2,986,759","1,462,478","1,524,281","95.9","619,601","275,737","343,864","80.2","","3,943,079","3,639,335","303,744","3,639,335","2,845,906","287,680","307,183","120,019","225","945","1,374","84,694","18,453","11,523","4,314","2,032","7,244","20,629","20,499","3,859","1,356","702","728","1,073","110,013","303,744","40,451","188,314","17,661","16,338","","3,943,079","3,124,653","365,013","533,348","111,634","8,929","126,533","","3,943,079","429,079","346,720","18,222","3,427","60,710","3,514,000","2,570,367","282,571","293,505","83,919","3,512","7,652","272,474","2,515","269,959","1,743,073","","2,852,665","1,390,267","1,462,398"
"    Percent","","3,943,079","49.5%","50.5%","(X)","6.5%","6.6%","7.1%","6.9%","6.8%","13.8%","12.5%","11.6%","6.5%","6.0%","9.2%","4.7%","1.8%","(X)","24.3%","78.3%","75.7%","71.3%","19.2%","15.7%","2,986,759","49.0%","51.0%","(X)","619,601","44.5%","55.5%","(X)","","3,943,079","92.3%","7.7%","92.3%","72.2%","7.3%","7.8%","3.0%","0.0%","0.0%","0.0%","2.1%","0.5%","0.3%","0.1%","0.1%","0.2%","0.5%","0.5%","0.1%","0.0%","0.0%","0.0%","0.0%","2.8%","7.7%","1.0%","4.8%","0.4%","0.4%","","3,943,079","79.2%","9.3%","13.5%","2.8%","0.2%","3.2%","","3,943,079","10.9%","8.8%","0.5%","0.1%","1.5%","89.1%","65.2%","7.2%","7.4%","2.1%","0.1%","0.2%","6.9%","0.1%","6.8%","(X)","","2,852,665","48.7%","51.3%"
"Oregon","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","","4,190,713","2,079,943","2,110,770","98.5","230,515","236,914","253,861","252,056","264,987","592,655","556,833","519,480","267,232","276,569","447,596","210,633","81,382","39.6","872,588","3,417,703","3,318,125","3,164,140","905,381","739,611","3,318,125","1,632,062","1,686,063","96.8","739,611","340,780","398,831","85.4","","4,190,713","3,993,491","197,222","3,993,491","3,514,983","82,046","49,051","3,531","955","1,246","1,727","190,680","26,182","42,189","24,144","13,293","17,743","32,447","34,682","18,758","6,114","1,538","686","10,420","137,973","197,222","29,153","66,522","50,372","1,478","","4,190,713","3,697,861","122,063","124,112","257,861","33,831","165,867","","4,190,713","556,397","450,251","13,050","7,732","85,364","3,634,316","3,147,602","77,915","41,055","188,459","17,844","6,609","154,832","4,082","150,750","1,788,743","","3,098,171","1,518,467","1,579,704"
"    Percent","","4,190,713","49.6%","50.4%","(X)","5.5%","5.7%","6.1%","6.0%","6.3%","14.1%","13.3%","12.4%","6.4%","6.6%","10.7%","5.0%","1.9%","(X)","20.8%","81.6%","79.2%","75.5%","21.6%","17.6%","3,318,125","49.2%","50.8%","(X)","739,611","46.1%","53.9%","(X)","","4,190,713","95.3%","4.7%","95.3%","83.9%","2.0%","1.2%","0.1%","0.0%","0.0%","0.0%","4.6%","0.6%","1.0%","0.6%","0.3%","0.4%","0.8%","0.8%","0.4%","0.1%","0.0%","0.0%","0.2%","3.3%","4.7%","0.7%","1.6%","1.2%","0.0%","","4,190,713","88.2%","2.9%","3.0%","6.2%","0.8%","4.0%","","4,190,713","13.3%","10.7%","0.3%","0.2%","2.0%","86.7%","75.1%","1.9%","1.0%","4.5%","0.4%","0.2%","3.7%","0.1%","3.6%","(X)","","3,098,171","49.0%","51.0%"
"Pennsylvania","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","","12,807,060","6,271,620","6,535,440","96.0","700,416","708,163","775,827","815,621","812,406","1,695,073","1,496,113","1,659,541","916,749","894,782","1,311,159","707,570","313,640","40.8","2,647,617","10,470,798","10,159,443","9,635,621","2,861,918","2,332,369","10,159,443","4,919,474","5,239,969","93.9","2,332,369","1,020,825","1,311,544","77.8","","12,807,060","12,473,515","333,545","12,473,515","10,256,084","1,428,406","21,418","2,569","351","302","447","455,027","143,539","119,817","25,128","5,056","39,144","40,920","81,423","5,008","935","746","766","2,561","307,572","333,545","148,313","32,795","55,627","11,223","","12,807,060","10,543,254","1,632,035","89,728","536,235","18,764","355,417","","12,807,060","974,763","158,286","477,312","24,185","314,980","11,832,297","9,723,288","1,352,804","14,367","450,077","3,557","21,357","266,847","11,356","255,491","5,713,136","","9,781,212","4,726,343","5,054,869"
"    Percent","","12,807,060","49.0%","51.0%","(X)","5.5%","5.5%","6.1%","6.4%","6.3%","13.2%","11.7%","13.0%","7.2%","7.0%","10.2%","5.5%","2.4%","(X)","20.7%","81.8%","79.3%","75.2%","22.3%","18.2%","10,159,443","48.4%","51.6%","(X)","2,332,369","43.8%","56.2%","(X)","","12,807,060","97.4%","2.6%","97.4%","80.1%","11.2%","0.2%","0.0%","0.0%","0.0%","0.0%","3.6%","1.1%","0.9%","0.2%","0.0%","0.3%","0.3%","0.6%","0.0%","0.0%","0.0%","0.0%","0.0%","2.4%","2.6%","1.2%","0.3%","0.4%","0.1%","","12,807,060","82.3%","12.7%","0.7%","4.2%","0.1%","2.8%","","12,807,060","7.6%","1.2%","3.7%","0.2%","2.5%","92.4%","75.9%","10.6%","0.1%","3.5%","0.0%","0.2%","2.1%","0.1%","2.0%","(X)","","9,781,212","48.3%","51.7%"
"Rhode Island","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","","1,057,315","515,900","541,415","95.3","54,430","56,691","55,343","74,635","75,521","146,349","123,137","140,006","73,211","75,347","103,271","52,915","26,459","40.0","203,908","881,487","853,407","801,791","224,588","182,645","853,407","410,324","443,083","92.6","182,645","79,555","103,090","77.2","","1,057,315","1,024,585","32,730","1,024,585","852,805","70,749","4,341","N","N","N","N","36,064","8,342","8,335","1,818","903","1,538","1,916","13,212","883","N","N","N","N","59,743","32,730","11,175","4,785","7,200","1,146","","1,057,315","881,270","86,469","11,871","45,191","2,378","65,845","","1,057,315","168,341","11,379","54,342","1,275","101,345","888,974","754,990","61,691","2,772","35,378","197","8,922","25,024","1,357","23,667","469,153","","803,077","384,768","418,309"
"    Percent","","1,057,315","48.8%","51.2%","(X)","5.1%","5.4%","5.2%","7.1%","7.1%","13.8%","11.6%","13.2%","6.9%","7.1%","9.8%","5.0%","2.5%","(X)","19.3%","83.4%","80.7%","75.8%","21.2%","17.3%","853,407","48.1%","51.9%","(X)","182,645","43.6%","56.4%","(X)","","1,057,315","96.9%","3.1%","96.9%","80.7%","6.7%","0.4%","N","N","N","N","3.4%","0.8%","0.8%","0.2%","0.1%","0.1%","0.2%","1.2%","0.1%","N","N","N","N","5.7%","3.1%","1.1%","0.5%","0.7%","0.1%","","1,057,315","83.3%","8.2%","1.1%","4.3%","0.2%","6.2%","","1,057,315","15.9%","1.1%","5.1%","0.1%","9.6%","84.1%","71.4%","5.8%","0.3%","3.3%","0.0%","0.8%","2.4%","0.1%","2.2%","(X)","","803,077","47.9%","52.1%"
"South Carolina","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","","5,084,127","2,468,707","2,615,420","94.4","287,356","307,540","323,598","340,480","332,798","654,355","623,363","637,009","349,353","328,521","553,062","261,920","84,772","39.7","1,104,409","4,105,778","3,979,718","3,752,924","1,091,411","899,754","3,979,718","1,899,602","2,080,116","91.3","899,754","399,256","500,498","79.8","","5,084,127","4,962,930","121,197","4,962,930","3,407,706","1,353,599","23,672","N","N","N","N","80,969","21,145","15,787","13,260","3,393","4,741","13,641","9,002","4,004","910","961","271","1,862","92,980","121,197","50,580","17,005","17,042","7,602","","5,084,127","3,511,420","1,423,790","53,066","107,491","9,865","111,572","","5,084,127","294,502","147,935","40,888","9,358","96,321","4,789,625","3,229,793","1,345,077","16,553","80,638","3,685","11,601","102,278","4,395","97,883","2,318,291","","3,850,077","1,830,316","2,019,761"
"    Percent","","5,084,127","48.6%","51.4%","(X)","5.7%","6.0%","6.4%","6.7%","6.5%","12.9%","12.3%","12.5%","6.9%","6.5%","10.9%","5.2%","1.7%","(X)","21.7%","80.8%","78.3%","73.8%","21.5%","17.7%","3,979,718","47.7%","52.3%","(X)","899,754","44.4%","55.6%","(X)","","5,084,127","97.6%","2.4%","97.6%","67.0%","26.6%","0.5%","N","N","N","N","1.6%","0.4%","0.3%","0.3%","0.1%","0.1%","0.3%","0.2%","0.1%","0.0%","0.0%","0.0%","0.0%","1.8%","2.4%","1.0%","0.3%","0.3%","0.1%","","5,084,127","69.1%","28.0%","1.0%","2.1%","0.2%","2.2%","","5,084,127","5.8%","2.9%","0.8%","0.2%","1.9%","94.2%","63.5%","26.5%","0.3%","1.6%","0.1%","0.2%","2.0%","0.1%","1.9%","(X)","","3,850,077","47.5%","52.5%"
"South Dakota","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","","882,235","445,271","436,964","101.9","60,427","58,765","61,566","59,836","58,791","116,300","105,167","97,263","58,813","58,949","85,022","39,575","21,761","37.2","214,463","690,183","667,772","627,592","182,585","146,358","667,772","334,365","333,407","100.3","146,358","67,984","78,374","86.7","","882,235","858,851","23,384","858,851","740,870","19,057","78,068","54","819","259","57,592","15,023","3,533","1,107","1,473","250","763","930","6,967","51","N","N","N","N","5,782","23,384","5,901","11,790","2,148","574","","882,235","763,432","26,781","92,049","17,534","819","6,550","","882,235","33,983","19,762","2,853","159","11,209","848,252","718,783","18,895","74,907","14,791","51","271","20,554","3","20,551","397,506","","647,089","323,519","323,570"
"    Percent","","882,235","50.5%","49.5%","(X)","6.8%","6.7%","7.0%","6.8%","6.7%","13.2%","11.9%","11.0%","6.7%","6.7%","9.6%","4.5%","2.5%","(X)","24.3%","78.2%","75.7%","71.1%","20.7%","16.6%","667,772","50.1%","49.9%","(X)","146,358","46.5%","53.5%","(X)","","882,235","97.3%","2.7%","97.3%","84.0%","2.2%","8.8%","0.0%","0.1%","0.0%","6.5%","1.7%","0.4%","0.1%","0.2%","0.0%","0.1%","0.1%","0.8%","0.0%","N","N","N","N","0.7%","2.7%","0.7%","1.3%","0.2%","0.1%","","882,235","86.5%","3.0%","10.4%","2.0%","0.1%","0.7%","","882,235","3.9%","2.2%","0.3%","0.0%","1.3%","96.1%","81.5%","2.1%","8.5%","1.7%","0.0%","0.0%","2.3%","0.0%","2.3%","(X)","","647,089","50.0%","50.0%"
"Tennessee","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","","6,770,010","3,302,191","3,467,819","95.2","404,439","413,172","434,765","439,465","437,346","914,783","846,438","883,961","445,131","445,713","658,560","332,775","113,462","38.9","1,509,375","5,431,337","5,260,635","4,989,942","1,371,195","1,104,797","5,260,635","2,527,405","2,733,230","92.5","1,104,797","489,258","615,539","79.5","","6,770,010","6,618,218","151,792","6,618,218","5,235,588","1,137,801","19,136","5,325","176","663","92","119,046","26,391","21,534","11,865","5,158","9,488","14,882","29,728","5,494","1,178","1,657","1,193","1,466","101,153","151,792","64,359","28,229","27,614","3,996","","6,770,010","5,373,382","1,217,973","55,944","155,876","12,962","115,232","","6,770,010","372,901","217,875","37,537","11,614","105,875","6,397,109","4,984,848","1,123,551","15,812","118,553","4,189","15,771","134,385","3,499","130,886","2,992,412","","5,075,166","2,427,806","2,647,360"
"    Percent","","6,770,010","48.8%","51.2%","(X)","6.0%","6.1%","6.4%","6.5%","6.5%","13.5%","12.5%","13.1%","6.6%","6.6%","9.7%","4.9%","1.7%","(X)","22.3%","80.2%","77.7%","73.7%","20.3%","16.3%","5,260,635","48.0%","52.0%","(X)","1,104,797","44.3%","55.7%","(X)","","6,770,010","97.8%","2.2%","97.8%","77.3%","16.8%","0.3%","0.1%","0.0%","0.0%","0.0%","1.8%","0.4%","0.3%","0.2%","0.1%","0.1%","0.2%","0.4%","0.1%","0.0%","0.0%","0.0%","0.0%","1.5%","2.2%","1.0%","0.4%","0.4%","0.1%","","6,770,010","79.4%","18.0%","0.8%","2.3%","0.2%","1.7%","","6,770,010","5.5%","3.2%","0.6%","0.2%","1.6%","94.5%","73.6%","16.6%","0.2%","1.8%","0.1%","0.2%","2.0%","0.1%","1.9%","(X)","","5,075,166","47.8%","52.2%"
"Texas","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","","28,701,845","14,250,184","14,451,661","98.6","2,010,781","1,984,419","2,171,522","2,069,341","1,988,685","4,181,960","3,910,623","3,550,999","1,694,490","1,539,426","2,174,294","1,042,370","382,935","34.9","7,399,484","22,117,923","21,302,361","20,054,832","4,490,211","3,599,599","21,302,361","10,473,771","10,828,590","96.7","3,599,599","1,605,880","1,993,719","80.5","","28,701,845","27,937,855","763,990","27,937,855","21,099,066","3,527,027","149,997","20,203","1,879","6,031","3,036","1,430,857","452,598","233,097","146,320","24,311","80,649","267,996","225,886","21,463","6,038","4,615","5,748","5,062","1,709,445","763,990","203,350","141,278","148,225","21,608","","28,701,845","21,759,347","3,827,321","351,369","1,648,133","61,344","1,878,367","","28,701,845","11,368,844","9,659,802","214,765","93,713","1,400,564","17,333,001","11,881,257","3,409,081","70,676","1,413,916","18,958","45,166","493,947","26,240","467,707","11,101,498","","18,502,334","9,038,806","9,463,528"
